Drug 0
        IC50  Label
15  1.602852      0
16  1.832880      0
17  2.159913      1
18  2.274806      1
19  2.299133      1
20  2.328757      1
21  2.473059      1
22  2.524979      1
23  2.586631      1
24  2.616189      1
25  2.751707      1
26  3.044591      1
27  3.150096      1
28  3.278738      1
29  3.318765      1
30  3.390919      1
31  3.462664      1
32  3.505975      1
33  3.517746      1
34  3.533001      1
35  3.535843      1
36  3.706120      1
37  3.832681      1
38  3.914117      1
39  3.968167      1
40  4.052577      1
41  4.207461      1
42  4.364473      1
Drug 160
        IC50  Label
0  -0.092883      0
1   1.434364      0
2   1.541099      0
3   2.001894      0
4   2.340258      0
5   2.591432      0
6   2.638180      0
7   2.650719      0
8   2.671244      0
9   2.685842      0
10  2.722074      0
11  2.768215      0
12  2.897023      0
13  2.965251      0
14  3.080604      0
15  3.241756      0
16  3.454544      1
17  3.494196      1
18  3.523214      1
19  3.556244      1
20  3.594317      1
21  3.611190      1
22  3.651401      1
23  3.747000      1
24  3.754585      1
25  3.812877      1
26  3.921264      1
27  3.926388      1
28  3.932300      1
29  3.936857      1
30  4.157681      1
31  4.172703      1
32  4.311021      1
33  4.409371      1
34  4.478880      1
35  4.519504      1
36  4.523244      1
37  4.792610      1
38  4.954932      1
39  4.996604      1
40  5.085416      1
41  5.390125      1
42  6.159034      1
Drug 161
        IC50  Label
0   3.262926      0
1   4.343809      0
2   4.730502      0
3   5.092236      0
4   5.412618      0
5   5.431279      0
6   5.447712      0
7   5.448285      0
8   5.592955      0
9   5.621678      0
10  5.964620      1
11  5.978362      1
12  5.995082      1
13  6.011129      1
14  6.127254      1
15  6.176905      1
16  6.179747      1
17  6.229232      1
18  6.333200      1
19  6.430256      1
20  6.485585      1
21  6.504863      1
22  6.507622      1
23  6.509872      1
24  6.588385      1
25  6.662682      1
26  6.686492      1
27  6.695621      1
28  6.707138      1
29  6.714989      1
30  6.868040      1
31  6.868909      1
32  6.902495      1
33  6.902713      1
34  6.934045      1
35  6.969105      1
36  7.036776      1
37  7.084564      1
38  7.180265      1
39  7.334622      1
40  7.335912      1
41  7.526436      1
42  7.545996      1
Drug 162
        IC50  Label
0  -4.241685      1
1   1.431342      0
2   1.667220      0
3   3.029935      0
4   3.236432      0
5   3.356339      0
6   3.449199      0
7   3.565736      0
8   3.569375      0
9   3.652748      0
10  3.746763      0
11  3.951821      0
12  4.132821      0
13  4.155016      0
14  4.178035      0
15  4.187937      0
16  4.194485      0
17  4.303997      0
18  4.344843      0
19  4.443240      0
20  4.529021      0
21  4.579079      0
22  4.589388      0
23  4.638614      0
24  4.728852      0
25  4.783310      0
26  4.795094      0
27  4.849745      0
28  4.870824      0
29  5.010538      0
30  5.028654      0
31  5.042379      0
32  5.047289      0
33  5.073451      0
34  5.198168      0
35  5.263554      0
36  5.334565      0
37  5.341524      0
38  5.432845      0
39  5.439417      0
40  5.633429      0
41  5.713451      0
42  6.500473      0
Drug 163
        IC50  Label
0  -7.548941      0
1  -7.206702      0
2  -6.122744      0
3  -6.000220      0
4  -5.966339      0
5  -5.876104      0
6  -5.770738      0
7  -5.725325      0
8  -5.630996      0
9  -5.487277      0
10 -5.311686      0
11 -5.280825      0
12 -5.115752      0
13 -5.086108      0
14 -5.038413      0
15 -5.029132      0
16 -4.993043      0
17 -4.895442      0
18 -4.741732      0
19 -4.660581      0
20 -4.454474      0
21 -4.276207      0
22 -4.197027      0
23 -4.105727      0
24 -3.717683      0
25 -3.713585      0
26 -3.687696      0
27 -3.458072      0
28 -3.364158      0
29 -2.826805      1
30 -2.578892      1
31 -2.463361      1
32 -2.336250      1
33 -2.036535      1
34 -1.917289      1
35 -1.824047      1
36 -1.522218      1
37 -0.600064      1
38 -0.322565      1
39 -0.133760      1
40  0.073659      1
41  0.629459      1
42  2.683596      1
Drug 164
        IC50  Label
0  -2.074535      0
1  -0.613457      0
2  -0.350709      0
3  -0.271210      0
4  -0.207380      0
5   0.000000      0
6   0.245134      0
7   0.264300      0
8   0.377480      0
9   0.404656      0
10  0.531647      0
11  0.654569      0
12  0.770289      0
13  0.832658      0
14  0.880936      0
15  1.055134      1
16  1.111738      1
17  1.334805      1
18  1.372358      1
19  1.392027      1
20  1.417490      1
21  1.469255      1
22  1.506960      1
23  1.510364      1
24  1.531145      1
25  1.580960      1
26  1.621170      1
27  1.738239      1
28  1.746986      1
29  1.774272      1
30  1.804904      1
31  1.924730      1
32  2.019343      1
33  2.156306      1
34  2.209276      1
35  2.270808      1
36  2.393082      1
37  2.576750      1
38  2.593495      1
39  2.762906      1
40  2.872684      1
41  3.132985      1
42  3.274382      1
Drug 165
        IC50  Label
0   0.000000      1
1   0.644639      1
2   1.399532      1
3   1.415012      1
4   1.547244      1
5   1.728680      1
6   1.829475      1
7   1.865993      1
8   1.902726      1
9   1.951225      1
10  1.998500      1
11  2.196235      1
12  2.270035      1
13  2.392762      1
14  2.403321      1
15  2.472247      1
16  2.562327      0
17  2.580590      0
18  2.590433      0
19  2.615692      0
20  2.632323      0
21  2.711429      0
22  2.722894      0
23  2.792236      0
24  2.816245      0
25  2.850938      0
26  2.892677      0
27  2.898111      0
28  3.016000      0
29  3.023207      0
30  3.165394      0
31  3.194034      0
32  3.210853      0
33  3.236377      0
34  3.479771      0
35  3.560151      0
36  3.563200      0
37  3.743738      0
38  3.800760      0
39  4.193449      0
40  4.240882      0
41  4.270215      0
42  4.967891      0
Drug 166
        IC50  Label
0   0.000000      1
1   2.923454      0
2   3.068013      0
3   3.094277      0
4   3.196057      0
5   3.280155      0
6   3.453011      0
7   3.627663      0
8   3.638746      0
9   3.723279      0
10  3.732684      0
11  3.739158      0
12  3.838311      0
13  3.899539      0
14  3.903715      0
15  3.909066      0
16  3.924706      0
17  3.994355      0
18  4.067070      0
19  4.122011      0
20  4.181247      0
21  4.203930      0
22  4.212928      0
23  4.262926      0
24  4.272166      0
25  4.306668      0
26  4.311696      0
27  4.444755      0
28  4.456831      0
29  4.467415      0
30  4.489811      0
31  4.518637      0
32  4.550098      0
33  4.737316      0
34  4.755848      0
35  4.782161      0
36  4.805975      0
37  4.856242      0
38  5.157172      0
39  5.185184      0
40  5.240451      0
41  5.294231      0
42  6.331979      0
Drug 167
        IC50  Label
0  -6.347904      1
1  -5.845592      1
2  -5.832647      1
3  -5.106949      1
4  -4.825348      1
5  -4.664870      1
6  -4.606700      1
7  -4.514413      1
8  -4.401452      1
9  -4.133838      1
10 -4.036581      1
11 -4.017763      1
12 -3.889217      1
13 -3.826262      1
14 -3.816443      1
15 -3.786103      1
16 -3.762650      1
17 -3.719486      1
18 -3.680280      1
19 -3.640443      1
20 -3.625773      1
21 -3.539834      1
22 -3.450131      1
23 -3.436961      1
24 -3.410062      1
25 -3.357053      1
26 -3.158034      1
27 -3.032840      0
28 -3.007950      0
29 -2.879618      0
30 -2.877991      0
31 -2.839879      0
32 -2.735190      0
33 -2.613007      0
34 -2.599204      0
35 -2.321738      0
36 -2.308594      0
37 -1.963662      0
38 -1.636908      0
39 -1.308898      0
40 -0.655846      0
41 -0.649840      0
42  0.000000      0
Drug 168
        IC50  Label
0   0.000000      0
1   1.533546      0
2   1.831789      0
3   2.081667      0
4   2.106029      0
5   2.135266      0
6   2.288884      0
7   2.300026      0
8   2.307560      0
9   2.441117      0
10  2.516856      0
11  2.531229      0
12  2.696525      0
13  2.928112      0
14  3.027183      0
15  3.119642      0
16  3.259300      0
17  3.335112      0
18  3.359123      0
19  3.406734      0
20  3.462991      0
21  3.688831      1
22  3.820969      1
23  3.880586      1
24  3.926546      1
25  4.012366      1
26  4.033930      1
27  4.105288      1
28  4.149707      1
29  4.211371      1
30  4.321389      1
31  4.642503      1
32  4.831335      1
33  4.836621      1
34  4.880537      1
35  4.886965      1
36  4.963899      1
37  5.037177      1
38  5.053287      1
39  5.165318      1
40  5.308559      1
41  5.323404      1
42  6.579369      1
Drug 169
        IC50  Label
0  -6.629053      0
1  -6.602043      0
2  -6.409768      0
3  -6.138266      0
4  -6.070033      0
5  -6.025186      0
6  -5.682304      0
7  -5.623058      0
8  -5.616617      0
9  -5.562775      0
10 -5.545067      0
11 -5.516598      0
12 -5.499293      0
13 -5.482221      0
14 -5.465319      0
15 -5.463263      0
16 -5.407866      0
17 -5.378001      0
18 -5.192553      0
19 -5.165358      0
20 -5.163251      0
21 -4.960161      0
22 -4.800444      0
23 -4.774816      0
24 -4.650378      0
25 -4.408045      0
26 -4.303194      0
27 -4.264914      0
28 -4.096545      0
29 -4.006330      0
30 -3.894211      0
31 -3.835527      0
32 -3.659923      0
33 -3.429964      1
34 -3.322288      1
35 -2.762942      1
36 -2.409184      1
37 -2.197178      1
38 -2.191520      1
39 -2.174931      1
40 -1.470885      1
41  0.000000      1
42  0.252336      1
Drug 170
        IC50  Label
0   0.000000      0
1   2.148416      0
2   2.378359      0
3   2.442991      0
4   2.905373      0
5   2.956305      0
6   2.964822      0
7   3.193926      0
8   3.223817      0
9   3.342900      0
10  3.407644      0
11  3.539518      0
12  3.566916      0
13  3.656634      1
14  3.694957      1
15  3.723279      1
16  3.840579      1
17  3.856696      1
18  3.877398      1
19  3.915543      1
20  3.926668      1
21  4.048679      1
22  4.057999      1
23  4.080932      1
24  4.110472      1
25  4.344174      1
26  4.394236      1
27  4.458873      1
28  4.461596      1
29  4.479750      1
30  4.497219      1
31  4.544478      1
32  4.545143      1
33  4.611008      1
34  4.699194      1
35  4.792145      1
36  4.824600      1
37  4.873831      1
38  4.939071      1
39  4.947107      1
40  5.157172      1
41  5.288459      1
42  6.336712      1
Drug 171
        IC50  Label
0   0.000000      1
1   3.080514      0
2   3.236927      0
3   3.279957      0
4   3.508208      0
5   3.658414      0
6   3.695880      0
7   3.723075      0
8   3.723257      0
9   3.742485      0
10  3.751069      0
11  3.928542      0
12  3.971460      0
13  4.003889      0
14  4.067070      0
15  4.143298      0
16  4.220982      0
17  4.258028      0
18  4.308923      0
19  4.396369      0
20  4.407411      0
21  4.419527      0
22  4.443120      0
23  4.444755      0
24  4.462334      0
25  4.481857      0
26  4.550098      0
27  4.591148      0
28  4.602050      0
29  4.615412      0
30  4.701070      0
31  4.777435      0
32  4.789686      0
33  4.805004      0
34  4.842850      0
35  4.895682      0
36  4.916647      0
37  4.951282      0
38  5.076394      0
39  5.156107      0
40  5.257239      0
41  5.270697      0
42  6.336712      0
Drug 172
        IC50  Label
0  -3.708077      0
1  -3.522878      0
2  -3.320525      0
3  -3.187841      0
4  -3.149667      0
5  -3.028295      0
6  -2.598209      0
7  -2.507763      0
8  -2.310136      0
9  -2.239748      0
10 -2.039044      0
11 -1.965417      0
12 -1.894694      0
13 -1.707953      0
14 -1.606784      0
15 -1.574639      0
16 -1.554970      0
17 -1.499970      0
18 -1.482409      0
19 -1.318659      0
20 -1.177410      0
21 -1.162847      0
22 -0.983388      0
23 -0.867087      0
24 -0.821450      0
25 -0.692555      0
26 -0.506500      0
27 -0.321024      1
28 -0.146932      1
29 -0.140642      1
30  0.000000      1
31  0.157628      1
32  0.356745      1
33  0.718551      1
34  0.805653      1
35  0.844980      1
36  0.848155      1
37  1.854018      1
38  2.244729      1
39  2.251833      1
40  2.330592      1
41  2.506842      1
42  2.547974      1
Drug 173
        IC50  Label
0   0.000000      0
1   3.017803      0
2   3.242529      0
3   3.338456      0
4   3.653040      0
5   3.719444      0
6   3.734374      0
7   3.952376      0
8   3.991313      0
9   4.041832      0
10  4.207010      1
11  4.348647      1
12  4.349382      1
13  4.359712      1
14  4.368371      1
15  4.416426      1
16  4.453697      1
17  4.585691      1
18  4.614078      1
19  4.621680      1
20  4.653538      1
21  4.691495      1
22  4.739980      1
23  4.785616      1
24  4.815213      1
25  4.815721      1
26  4.829940      1
27  4.978994      1
28  4.993630      1
29  5.137902      1
30  5.173205      1
31  5.173619      1
32  5.360020      1
33  5.360204      1
34  5.378882      1
35  5.407425      1
36  5.429744      1
37  5.515466      1
38  5.524393      1
39  5.609794      1
40  5.744801      1
41  5.850320      1
42  6.319405      1
Drug 174
        IC50  Label
0  -5.192132      0
1  -5.077871      0
2  -5.071661      0
3  -4.985814      0
4  -4.828346      0
5  -4.545002      0
6  -4.412266      0
7  -4.101771      0
8  -3.697846      0
9  -3.603726      0
10 -3.540804      0
11 -3.505281      0
12 -3.409584      0
13 -3.404259      0
14 -3.270930      0
15 -3.048685      0
16 -2.848624      0
17 -2.833162      0
18 -2.824980      0
19 -2.807427      0
20 -2.547887      1
21 -2.434268      1
22 -2.382948      1
23 -2.311324      1
24 -2.291734      1
25 -2.281353      1
26 -2.230374      1
27 -2.077495      1
28 -2.075169      1
29 -1.936697      1
30 -1.797766      1
31 -1.782220      1
32 -1.580871      1
33 -1.513228      1
34 -1.392839      1
35 -0.940375      1
36 -0.756353      1
37 -0.218760      1
38 -0.215060      1
39 -0.180951      1
40  0.000000      1
41  0.546217      1
42  0.814402      1
Drug 175
        IC50  Label
0  -2.754636      0
1  -1.632671      0
2  -0.876731      0
3  -0.750912      0
4  -0.557829      0
5  -0.426202      0
6  -0.273242      0
7  -0.235042      0
8  -0.204416      0
9  -0.173854      0
10 -0.118718      0
11 -0.040773      0
12  0.000000      0
13  0.008914      0
14  0.043792      0
15  0.184527      0
16  0.244426      0
17  0.306654      0
18  0.431467      0
19  0.464364      0
20  0.659132      1
21  0.768507      1
22  0.841598      1
23  0.861523      1
24  0.952340      1
25  1.047751      1
26  1.047754      1
27  1.050256      1
28  1.089929      1
29  1.149989      1
30  1.172321      1
31  1.201637      1
32  1.213227      1
33  1.414650      1
34  1.434191      1
35  1.505908      1
36  1.549797      1
37  1.633584      1
38  1.672719      1
39  1.945574      1
40  1.967630      1
41  2.044191      1
42  3.056676      1
Drug 176
        IC50  Label
0  -2.982803      0
1  -2.691291      0
2  -1.447012      0
3  -0.629961      0
4  -0.358201      0
5  -0.228450      0
6   0.000000      0
7   0.032366      0
8   0.067460      0
9   0.229960      0
10  0.571156      0
11  0.667570      0
12  0.683035      0
13  0.876359      0
14  1.003210      0
15  1.097944      0
16  1.105552      0
17  1.165848      0
18  1.170084      0
19  1.391036      1
20  1.501455      1
21  1.626645      1
22  1.748952      1
23  1.981488      1
24  2.128259      1
25  2.438942      1
26  2.474808      1
27  2.518044      1
28  2.523995      1
29  2.598219      1
30  2.786963      1
31  2.802647      1
32  2.812405      1
33  2.816226      1
34  2.831912      1
35  2.948336      1
36  3.074841      1
37  3.157293      1
38  3.246008      1
39  3.310014      1
40  3.385941      1
41  3.711546      1
42  3.998207      1
Drug 177
        IC50  Label
0  -1.736708      0
1  -1.322034      0
2  -1.286749      0
3  -1.118501      0
4  -1.054794      0
5  -0.891080      0
6  -0.681023      0
7  -0.631407      0
8  -0.583224      0
9  -0.552604      0
10 -0.529487      0
11 -0.522549      0
12 -0.251006      0
13 -0.220680      0
14  0.000000      0
15  0.266813      0
16  0.600738      0
17  0.656869      0
18  0.661062      0
19  0.703034      0
20  0.740676      0
21  0.937712      0
22  0.939586      0
23  0.976828      0
24  0.986398      0
25  1.005155      0
26  1.056772      0
27  1.194819      0
28  1.411360      1
29  1.432324      1
30  1.506538      1
31  1.620276      1
32  1.950864      1
33  2.047044      1
34  2.048066      1
35  2.058364      1
36  2.378049      1
37  2.738950      1
38  3.684096      1
39  3.818782      1
40  3.967624      1
41  4.016693      1
42  4.406080      1
Drug 178
        IC50  Label
0  -1.781062      0
1  -1.672393      0
2  -1.516606      0
3  -1.345645      0
4  -1.315388      0
5  -0.961782      0
6  -0.702996      0
7  -0.602525      0
8  -0.557159      0
9  -0.520731      0
10 -0.497845      0
11 -0.155314      0
12 -0.132376      0
13 -0.016624      0
14  0.000000      0
15  0.151008      0
16  0.220690      0
17  0.228733      0
18  0.342908      0
19  0.470154      0
20  0.473524      0
21  0.484247      0
22  0.490009      0
23  0.508437      0
24  0.597070      0
25  0.658549      0
26  0.740594      0
27  0.824123      0
28  1.007198      0
29  1.167005      1
30  1.317466      1
31  1.450350      1
32  1.535883      1
33  1.570387      1
34  1.673511      1
35  2.337575      1
36  2.420272      1
37  2.796737      1
38  2.841741      1
39  2.905273      1
40  2.959007      1
41  3.582932      1
42  3.676188      1
Drug 179
        IC50  Label
0   0.000000      0
1   0.567118      0
2   0.757001      0
3   1.347216      0
4   1.695116      0
5   1.824882      0
6   1.828636      0
7   1.854794      0
8   1.856819      0
9   2.065277      0
10  2.066931      0
11  2.228723      0
12  2.233271      0
13  2.358481      0
14  2.505685      0
15  2.538937      0
16  2.570543      0
17  2.621117      0
18  2.683326      0
19  2.813544      1
20  2.896428      1
21  3.065631      1
22  3.104370      1
23  3.140235      1
24  3.163943      1
25  3.267463      1
26  3.380492      1
27  3.466163      1
28  3.469244      1
29  3.475066      1
30  3.481203      1
31  3.483187      1
32  3.545683      1
33  3.562689      1
34  3.576720      1
35  3.630403      1
36  3.686576      1
37  3.754268      1
38  3.961929      1
39  4.002534      1
40  4.023620      1
41  4.040403      1
42  5.239431      1
Drug 180
        IC50  Label
0  -6.515257      0
1  -6.257835      0
2  -5.652245      0
3  -4.678123      0
4  -4.504438      0
5  -4.393451      0
6  -4.275393      0
7  -4.183426      0
8  -4.157034      0
9  -4.094037      0
10 -3.993677      0
11 -3.984569      0
12 -3.896966      0
13 -3.896792      0
14 -3.874795      0
15 -3.818897      0
16 -3.799661      0
17 -3.556929      0
18 -3.296346      0
19 -3.239055      0
20 -3.228701      0
21 -2.960581      0
22 -2.851243      0
23 -2.762357      0
24 -2.530880      1
25 -2.502063      1
26 -2.436913      1
27 -2.428502      1
28 -2.219883      1
29 -2.146775      1
30 -2.123261      1
31 -1.990628      1
32 -1.921256      1
33 -1.875786      1
34 -1.402166      1
35 -1.061604      1
36 -1.016240      1
37 -0.833517      1
38 -0.149430      1
39  0.000000      1
40  0.108574      1
41  1.043775      1
42  1.337266      1
Drug 181
        IC50  Label
0  -3.344531      0
1  -3.164625      0
2  -3.126248      0
3  -2.983220      0
4  -2.234831      0
5  -2.000065      0
6  -1.496852      0
7  -1.205807      0
8  -1.122958      0
9  -1.087919      0
10 -1.037513      0
11 -0.385109      0
12 -0.380290      0
13 -0.281953      0
14  0.000000      1
15  0.066745      1
16  0.423401      1
17  0.496447      1
18  0.623924      1
19  0.675444      1
20  0.744456      1
21  0.749518      1
22  1.027580      1
23  1.029361      1
24  1.139618      1
25  1.143399      1
26  1.200269      1
27  1.249469      1
28  1.283814      1
29  1.289541      1
30  1.331395      1
31  1.471083      1
32  1.603442      1
33  1.657401      1
34  1.797547      1
35  1.934914      1
36  1.966326      1
37  1.994875      1
38  2.024299      1
39  2.508478      1
40  2.590184      1
41  2.660508      1
42  3.662703      1
Drug 182
        IC50  Label
0   0.000000      1
1   0.277188      1
2   0.440382      1
3   0.482869      1
4   0.681465      1
5   1.169795      1
6   1.176654      1
7   1.182538      1
8   1.608756      1
9   1.725493      1
10  1.772682      1
11  1.807809      1
12  1.918954      1
13  1.919283      1
14  2.124887      1
15  2.143793      1
16  2.161797      1
17  2.298404      1
18  2.450228      1
19  2.717979      0
20  2.734774      0
21  2.985002      0
22  3.036190      0
23  3.210166      0
24  3.210517      0
25  3.299755      0
26  3.381025      0
27  3.382010      0
28  3.504123      0
29  3.618040      0
30  3.757579      0
31  3.785884      0
32  3.881383      0
33  3.936617      0
34  3.970879      0
35  4.157475      0
36  4.306391      0
37  4.343337      0
38  4.730662      0
39  4.783339      0
40  4.801432      0
41  5.022792      0
42  5.157172      0
Drug 183
        IC50  Label
0   0.000000      1
1   1.721730      1
2   1.739453      1
3   1.971822      1
4   2.648810      1
5   2.879084      1
6   3.098957      1
7   3.295668      0
8   3.448789      0
9   3.515286      0
10  3.600698      0
11  3.627363      0
12  3.630693      0
13  3.818731      0
14  3.976236      0
15  3.994912      0
16  4.023235      0
17  4.062102      0
18  4.077041      0
19  4.103107      0
20  4.113720      0
21  4.189357      0
22  4.203331      0
23  4.382291      0
24  4.410775      0
25  4.513282      0
26  4.655023      0
27  4.681817      0
28  4.738715      0
29  4.739135      0
30  4.808941      0
31  4.851803      0
32  4.909215      0
33  4.913082      0
34  4.916019      0
35  4.924900      0
36  4.973614      0
37  5.029112      0
38  5.179769      0
39  5.182024      0
40  5.346520      0
41  5.586740      0
42  5.591296      0
Drug 184
        IC50  Label
0  -1.248643      1
1   0.000000      1
2   0.804292      1
3   0.995574      1
4   1.315301      1
5   1.657180      1
6   1.992114      0
7   2.104350      0
8   2.172291      0
9   2.278415      0
10  2.292319      0
11  2.375876      0
12  2.474100      0
13  2.521195      0
14  2.555578      0
15  2.594906      0
16  2.657742      0
17  2.738889      0
18  2.766194      0
19  2.820147      0
20  2.853100      0
21  2.859551      0
22  2.887358      0
23  2.919339      0
24  3.036574      0
25  3.285005      0
26  3.332611      0
27  3.358308      0
28  3.411780      0
29  3.505450      0
30  3.512774      0
31  3.528464      0
32  3.604180      0
33  3.750990      0
34  3.759464      0
35  3.768352      0
36  3.816192      0
37  3.872027      0
38  3.969455      0
39  3.990774      0
40  4.314110      0
41  4.381591      0
42  4.845739      0
Drug 185
        IC50  Label
0   0.000000      0
1   0.777502      0
2   0.815109      0
3   0.939966      0
4   1.137279      0
5   1.986008      0
6   2.286979      0
7   2.424288      0
8   2.642548      0
9   2.802911      1
10  2.808236      1
11  2.928679      1
12  2.937764      1
13  3.056537      1
14  3.272343      1
15  3.288238      1
16  3.299456      1
17  3.575257      1
18  3.613729      1
19  3.638670      1
20  3.681359      1
21  3.711874      1
22  3.734704      1
23  3.738375      1
24  3.773231      1
25  3.777230      1
26  3.903866      1
27  3.984089      1
28  4.007945      1
29  4.036209      1
30  4.095113      1
31  4.157545      1
32  4.336577      1
33  4.403747      1
34  4.525464      1
35  4.596781      1
36  4.760393      1
37  4.762758      1
38  4.770312      1
39  4.821509      1
40  4.990190      1
41  5.067630      1
42  5.120292      1
Drug 186
        IC50  Label
0   0.000000      0
1   2.286584      0
2   2.291018      0
3   2.639337      0
4   2.706084      0
5   2.809349      0
6   2.993460      0
7   3.337899      0
8   3.364089      0
9   3.435883      0
10  3.531010      0
11  3.577733      0
12  3.797854      1
13  3.854204      1
14  3.878791      1
15  3.949988      1
16  4.034008      1
17  4.114792      1
18  4.147221      1
19  4.155952      1
20  4.157245      1
21  4.169474      1
22  4.312240      1
23  4.321275      1
24  4.333134      1
25  4.494996      1
26  4.514550      1
27  4.576612      1
28  4.585107      1
29  4.593261      1
30  4.601226      1
31  4.619510      1
32  4.729443      1
33  4.797944      1
34  4.857135      1
35  4.885490      1
36  4.983052      1
37  5.302693      1
38  5.329521      1
39  5.375938      1
40  5.496251      1
41  5.718079      1
42  5.779971      1
Drug 187
        IC50  Label
0  -0.828787      1
1   0.000000      1
2   2.612053      0
3   2.651349      0
4   3.616509      0
5   3.701884      0
6   3.785553      0
7   4.025146      0
8   4.104510      0
9   4.131029      0
10  4.272961      0
11  4.407884      0
12  4.413851      0
13  4.435540      0
14  4.499728      0
15  4.526255      0
16  4.535049      0
17  4.581134      0
18  4.603157      0
19  4.629329      0
20  4.631648      0
21  4.686446      0
22  4.722867      0
23  4.731559      0
24  4.872425      0
25  4.875281      0
26  4.896998      0
27  4.952882      0
28  4.955335      0
29  4.956707      0
30  4.979141      0
31  4.999748      0
32  5.039287      0
33  5.088128      0
34  5.163732      0
35  5.257707      0
36  5.314039      0
37  5.556501      0
38  5.565194      0
39  5.748161      0
40  5.821083      0
41  6.015767      0
42  6.274580      0
Drug 188
        IC50  Label
0  -0.561253      0
1   0.000000      0
2   0.766138      0
3   1.061314      0
4   1.126848      0
5   1.163125      0
6   1.163471      0
7   1.163854      0
8   1.259479      0
9   1.338609      0
10  1.355000      0
11  1.367242      0
12  1.545527      0
13  1.632337      0
14  1.758864      0
15  1.850646      0
16  2.079958      0
17  2.167109      0
18  2.181602      0
19  2.230360      0
20  2.232849      0
21  2.325264      0
22  2.449204      1
23  2.522587      1
24  2.589302      1
25  2.601906      1
26  2.738465      1
27  2.824640      1
28  2.909833      1
29  3.030144      1
30  3.338919      1
31  3.346557      1
32  3.361574      1
33  3.481672      1
34  3.500746      1
35  3.504139      1
36  3.545302      1
37  3.553313      1
38  3.565338      1
39  3.656045      1
40  3.878542      1
41  4.336429      1
42  5.105473      1
Drug 189
        IC50  Label
0  -2.387145      0
1  -0.562931      0
2   0.000000      0
3   0.724817      0
4   0.834382      0
5   1.331439      0
6   1.501163      0
7   1.560216      0
8   1.576300      0
9   1.606256      0
10  1.735883      0
11  1.770171      0
12  1.782280      0
13  1.801538      0
14  1.815998      0
15  2.081153      1
16  2.181151      1
17  2.424237      1
18  2.474008      1
19  2.489243      1
20  2.540166      1
21  2.555427      1
22  2.584899      1
23  2.585756      1
24  2.608698      1
25  2.643594      1
26  2.722355      1
27  2.816394      1
28  3.076103      1
29  3.123420      1
30  3.219671      1
31  3.271243      1
32  3.273652      1
33  3.368876      1
34  3.400707      1
35  3.519332      1
36  3.666813      1
37  3.684503      1
38  3.703928      1
39  3.737796      1
40  3.804899      1
41  4.003831      1
42  5.282415      1
Drug 190
        IC50  Label
0   0.000000      0
1   1.844559      0
2   2.019426      0
3   2.425240      0
4   2.544538      0
5   2.590836      0
6   2.710512      0
7   2.727130      0
8   2.731888      0
9   2.806988      0
10  2.900972      0
11  2.997512      0
12  3.007791      0
13  3.018296      0
14  3.145162      1
15  3.150779      1
16  3.156465      1
17  3.208965      1
18  3.257479      1
19  3.328178      1
20  3.352841      1
21  3.373204      1
22  3.380020      1
23  3.398733      1
24  3.441131      1
25  3.522475      1
26  3.563687      1
27  3.585821      1
28  3.699121      1
29  3.710282      1
30  3.716111      1
31  3.750092      1
32  3.842374      1
33  3.868855      1
34  3.886784      1
35  4.000356      1
36  4.030817      1
37  4.069941      1
38  4.126980      1
39  4.175906      1
40  4.240882      1
41  4.400454      1
42  5.265397      1
Drug 191
        IC50  Label
0   0.000000      1
1   3.173220      0
2   3.404031      0
3   3.551988      0
4   3.573454      0
5   3.595685      0
6   3.957086      0
7   4.178972      0
8   4.290940      0
9   4.330181      0
10  4.366570      0
11  4.394367      0
12  4.422683      0
13  4.425832      0
14  4.433649      0
15  4.504574      0
16  4.520177      0
17  4.691399      0
18  4.697947      0
19  4.793838      0
20  4.850991      0
21  4.869880      0
22  4.889857      0
23  4.951630      0
24  4.984626      0
25  5.004598      0
26  5.049878      0
27  5.089143      0
28  5.089516      0
29  5.089560      0
30  5.091411      0
31  5.128294      0
32  5.183720      0
33  5.190215      0
34  5.244740      0
35  5.254305      0
36  5.470192      0
37  5.512723      0
38  5.538863      0
39  5.589000      0
40  5.716037      0
41  5.763925      0
42  6.934865      0
Drug 192
        IC50  Label
0  -1.640056      0
1  -1.265996      0
2  -1.256681      0
3  -0.878866      0
4  -0.724725      0
5  -0.534752      0
6  -0.142718      0
7  -0.023007      0
8   0.000000      0
9   0.237810      0
10  0.245750      0
11  0.352009      0
12  0.369613      0
13  0.443234      0
14  0.492570      0
15  0.631588      0
16  0.680976      0
17  0.748612      0
18  0.756129      0
19  0.835727      0
20  0.919788      0
21  1.096563      0
22  1.157034      0
23  1.273057      0
24  1.475061      1
25  1.494372      1
26  1.549160      1
27  1.770175      1
28  1.813334      1
29  1.948403      1
30  2.307443      1
31  2.312596      1
32  2.412212      1
33  2.502700      1
34  2.514348      1
35  2.739082      1
36  2.850993      1
37  2.961319      1
38  3.058276      1
39  3.519332      1
40  3.963279      1
41  4.003831      1
42  5.239041      1
Drug 193
        IC50  Label
0  -0.510331      0
1  -0.330612      0
2  -0.218880      0
3  -0.177840      0
4  -0.045088      0
5   0.000000      0
6   0.124397      0
7   0.127210      0
8   0.127861      0
9   0.579640      0
10  0.595923      0
11  0.713284      0
12  0.940189      0
13  1.028630      0
14  1.103776      0
15  1.244093      1
16  1.257925      1
17  1.369010      1
